ISO3,Year,FAOSTAT,HC_cat2,hotspot_pct,F.prod.tonne,F.exp.tonne,F.imp.tonne,Diet.supply.percent,Ag.area.km2,Pop.1000,GDP.pc
LCA,2010,189,HHC_UM,96.95324101,74962,26430.59282,18291.59282,106,106,174.085,8540.07098
LCA,2011,189,HHC_UM,96.95324101,77670,10014.36244,27582.36244,106,106,175.544,8934.151555
LCA,2012,189,HHC_UM,96.95324101,67504,13523.84113,27278.6402,106,106,176.646,8859.968383
LCA,2013,189,HHC_UM,96.95324101,66837,13144.45565,25958.45565,105,106,177.513,8537.591166
LCA,2014,189,HHC_UM,96.95324101,66362,12006.11863,29697.11863,105,106,178.296,8648.662634
LCA,2015,189,HHC_UM,96.95324101,59408,12919.89622,25338.89622,105,106,179.126,8491.756434
LCA,2016,189,HHC_UM,96.95324101,58389,15180.0238,20781.0238,105,106,180.024,8786.314092
LCA,2017,189,HHC_UM,96.95324101,60308,11682.72644,35518.72644,105,106,180.954,9046.274228
LCA,2018,189,HHC_UM,96.95324101,72671,15490.95167,26368.95167,104,106,181.889,9237.317728
LKA,2000,38,HHC_LM,96.04063628,8118838,276127.7492,1521078.749,103,23500,18777.601,1825.142036
LKA,2001,38,HHC_LM,96.04063628,7646974,285287.951,1357162.951,103,23510,18911.73,1784.192363
LKA,2002,38,HHC_LM,96.04063628,7517256,285048.1866,1760723.187,103,23560,19062.482,1840.260733
LKA,2003,38,HHC_LM,96.04063628,7822308,290655.8108,1670566.811,104,23700,19224.037,1933.192804
LKA,2004,38,HHC_LM,96.04063628,7487253,315682.7799,1641730.78,105,23100,19387.153,2021.305449
LKA,2005,38,HHC_LM,96.04063628,7976841,341059.4596,1685421.46,105,25100,19544.988,2130.128407
LKA,2006,38,HHC_LM,96.04063628,8437866,268654.9033,2433742.903,107,24400,19695.972,2275.89115
LKA,2007,38,HHC_LM,96.04063628,8390783,344955.5249,2048503.525,108,23900,19842.044,2412.686828
LKA,2008,38,HHC_LM,96.04063628,9315429,399155.3655,1723503.03,109,25950,19983.984,2538.087619
LKA,2009,38,HHC_LM,96.04063628,9071828,424690.5507,1667671.551,109,26100,20123.508,2609.688012
LKA,2010,38,HHC_LM,96.04063628,9740980,429919.9579,1648200.958,110,26200,20261.737,2799.648738
LKA,2011,38,HHC_LM,96.04063628,9471853,411870.5531,2155525.553,111,27300,20398.497,3014.604459
LKA,2012,38,HHC_LM,96.04063628,9893370,443899.3977,1855706.858,112,27400,20532.6,3286.007594
LKA,2013,38,HHC_LM,96.04063628,10579924,446263.1304,1834031.13,114,27400,20663.046,3371.183337
LKA,2014,38,HHC_LM,96.04063628,9697570,460338.9949,2124492.995,117,27400,20788.511,3505.550452
LKA,2015,38,HHC_LM,96.04063628,11283176,476683.0111,2310281.011,118,27400,20908.027,3647.393421
LKA,2016,38,HHC_LM,96.04063628,10969457,441756.1345,2035877.134,119,27500,21021.171,3769.159089
LKA,2017,38,HHC_LM,96.04063628,8417005,421006.7249,2514161.725,119,27602,21128.032,3860.150308
LKA,2018,38,HHC_LM,96.04063628,10489292,343046.9451,2532184.945,120,28116,21228.763,3944.879054
LSO,2000,122,NHC_LM,0,511064,515.2903133,4699.290313,103,23340,2032.804,804.2514334
LSO,2001,122,NHC_LM,0,632555,119.8573126,755.8573126,105,23340,2035.74,831.6955108
LSO,2002,122,NHC_LM,0,508908,36.83549955,16201.8355,106,23040,2029.829,840.1530397
LSO,2003,122,NHC_LM,0,470202,116.4657133,6239.465713,108,23040,2018.348,883.4573546
LSO,2004,122,NHC_LM,0,472275,28.25711976,12510.25712,110,23140,2005.94,903.9632587
LSO,2005,122,NHC_LM,0,501694,34.72698583,3974.726986,112,23270,1996.114,939.9054065
LSO,2006,122,NHC_LM,0,462715,185.8709337,5344.870934,113,23070,1989.939,982.7077583
LSO,2007,122,NHC_LM,0,465056,76.80854052,7269.808541,113,23290,1986.922,1025.412225
LSO,2008,122,NHC_LM,0,471772,24.90053586,1899.900536,114,23620,1987.129,1081.924695
LSO,2009,122,NHC_LM,0,438522,74.83257234,6900.832572,114,23390,1990.131,1066.727833
LSO,2010,122,NHC_LM,0,554419,4347.967585,4678.967585,114,23260,1995.581,1119.843641
LSO,2011,122,NHC_LM,0,539697,228.3233751,3995.323375,114,23120,2003.788,1166.711404
LSO,2012,122,NHC_LM,0,523542,273.5096947,20235.50966,110,22853,2014.994,1233.727772
LSO,2013,122,NHC_LM,0,535297,3223.522486,320139.5225,104,22521,2028.53,1247.460242
LSO,2014,122,NHC_LM,0,558186,2059.255435,333309.2554,96,22763,2043.445,1259.534612
LSO,2015,122,NHC_LM,0,519057,1984.10305,244440.1031,97,22230,2059.021,1289.109364
LSO,2016,122,NHC_LM,0,453666,2445.645921,338390.6459,99,23560,2075.03,1325.051397
LSO,2017,122,NHC_LM,0,643381,2093.452966,232376.453,103,24180,2091.534,1273.299635
LSO,2018,122,NHC_LM,0,592499,1930.623549,216064.6235,100,24333,2108.328,1247.706351
LTU,2000,126,NHC_H,0,8951783,407390.6447,349863.6447,131,34180,3501.839,6932.668996
LTU,2001,126,NHC_H,0,7850487,623833.2583,364345.2583,132,28960,3473.625,7446.207824
LTU,2002,126,NHC_H,0,8772799,439438.987,497880.987,132,28850,3444.763,8013.000301
LTU,2003,126,NHC_H,0,8860342,891607.891,538657.891,134,25410,3414.365,8931.908537
LTU,2004,126,NHC_H,0,8547645,750487.4844,525311.4844,136,26043,3381.131,9626.185895
LTU,2005,126,NHC_H,0,8498828,1156962.941,471165.9412,138,28370,3344.268,10540.77407
LTU,2006,126,NHC_H,0,6778495,784009.0489,768653.0489,138,27907,3303.335,11504.47668
LTU,2007,126,NHC_H,0,8441654,950198.4461,692399.4461,138,26959,3258.98,12935.08713
LTU,2008,126,NHC_H,0,8446249,1558589.695,976508.5984,136,26721,3212.865,13410.48275
LTU,2009,126,NHC_H,0,9171099,2023688.091,720369.091,135,26890,3167.265,11548.06798
LTU,2010,126,NHC_H,0,7784028,1692466.346,915847.3458,134,27723,3123.816,11987.50841
LTU,2011,126,NHC_H,0,8957066,1177241.513,1343795.513,136,28059,3083.403,13001.78457
LTU,2012,126,NHC_H,0,10638214,2507931.26,1338594.724,137,28422,3045.561,13683.85851
LTU,2013,126,NHC_H,0,10129097,2679891.983,1358653.983,137,28914,3008.934,14313.77136
LTU,2014,126,NHC_H,0,11158689,2904544.043,1518327.043,137,29524,2971.497,14948.02712
LTU,2015,126,NHC_H,0,11737125,2700998.207,1654317.207,138,30059,2931.88,15394.81064
LTU,2016,126,NHC_H,0,11143741,3755566.524,1044888.524,139,29539,2889.557,15984.40745
LTU,2017,126,NHC_H,0,11110761,2977848.863,1232757.863,139,29353,2845.414,16903.67817
LTU,2018,126,NHC_H,0,9374786,2653634.617,1250566.617,140,29470,2801.264,17737.59545
LUX,2000,256,NHC_H,0,633830,147653.9262,166968.9262,137,1280,436.103,93462.92616
LUX,2001,256,NHC_H,0,612891,157838.8287,184320.8287,137,1280,440.198,94695.34047
LUX,2002,256,NHC_H,0,645052,160636.9581,183594.9581,137,1280,443.726,97287.59811
LUX,2003,256,NHC_H,0,611268,161692.591,192559.591,137,1280,447.322,97678.45996
LUX,2004,256,NHC_H,0,655533,213579.4547,185275.4547,138,1280,451.819,99778.47008
LUX,2005,256,NHC_H,0,614596,231304.5991,159692.5991,138,1290,457.842,101380.7749
LUX,2006,256,NHC_H,0,600604,220641.5218,155698.5218,138,1290,465.61,104943.4393
LUX,2007,256,NHC_H,0,597076,228020.6171,168242.6171,138,1310,474.915,111968.3493
LUX,2008,256,NHC_H,0,636764,204357.5768,201309.5467,138,1310,485.405,108577.3513
LUX,2009,256,NHC_H,0,632707,257218.2672,184680.2672,138,1307,496.527,101939.613
LUX,2010,256,NHC_H,0,636382,243722.9931,221711.9931,137,1310.4,507.889,104965.3061
LUX,2011,256,NHC_H,0,637254,225742.0957,240626.0957,136,1312.7,519.307,105264.7494
LUX,2012,256,NHC_H,0,621349,213477.4267,268147.0239,136,1314.2,530.857,102404.6121
LUX,2013,256,NHC_H,0,632040,232623.993,254290.993,135,1308.8,542.56,103721.7481
LUX,2014,256,NHC_H,0,692532,252419.4352,303100.4352,135,1309.9,554.516,105658.5207
LUX,2015,256,NHC_H,0,715741,277501.0973,316003.0973,135,1312.7,566.741,107638.2123
LUX,2016,256,NHC_H,0,699168,318366.1546,251058.1546,135,1306.51,579.264,110162.1216
LUX,2017,256,NHC_H,0,692639,315800.9788,250486.9788,135,1311.58,591.91,109452.96
LUX,2018,256,NHC_H,0,729685,301959.3117,282437.3117,135,1315.59,604.245,110701.8772
LVA,2000,119,NHC_H,0,3609940,56908.39264,324168.3926,116,15880,2384.164,6962.640305
LVA,2001,119,NHC_H,0,3652105,147174.1489,288276.1489,119,15810,2358.693,7499.102123
LVA,2002,119,NHC_H,0,4086607,189633.0337,311628.0337,121,15950,2332.53,8124.090241
LVA,2003,119,NHC_H,0,3890906,274565.7778,263759.7778,123,15820,2305.848,8894.860584
LVA,2004,119,NHC_H,0,3901424,195949.2469,324796.2469,125,16420,2278.921,9756.936286
LVA,2005,119,NHC_H,0,4306542,542602.1524,394241.1524,126,17340,2251.993,10920.74732
LVA,2006,119,NHC_H,0,4022365,517551.1871,361294.1871,126,18550,2225.066,12342.44396
LVA,2007,119,NHC_H,0,4319922,661436.187,402823.187,125,18390,2198.089,13691.32357
LVA,2008,119,NHC_H,0,4152549,1081273.945,580592.8665,125,18250,2171.259,13375.60561
LVA,2009,119,NHC_H,0,4002746,1092814.053,661163.0534,126,18330,2144.785,11659.19779
LVA,2010,119,NHC_H,0,3831186,1077594.623,638917.6232,125,18050,2118.861,11379.79806
LVA,2011,119,NHC_H,0,3837661,787191.3702,668250.3702,127,18160,2093.61,12338.56374
LVA,2012,119,NHC_H,0,4729548,1419452.719,768538.2119,128,18410,2069.016,13023.70835
LVA,2013,119,NHC_H,0,4529971,1562718.503,620235.5027,129,18770,2044.957,13468.0568
LVA,2014,119,NHC_H,0,4825924,1210841.977,825100.9774,130,18720,2021.219,13741.45625
LVA,2015,119,NHC_H,0,5784226,1734734.749,682532.7493,130,18845,1997.674,14409.53786
LVA,2016,119,NHC_H,0,5488828,2264218.371,817915.3705,131,19310,1974.266,14886.89463
LVA,2017,119,NHC_H,0,5473594,1893047.035,1009251.035,132,19330,1951.097,15507.64997
LVA,2018,119,NHC_H,0,4314391,1390949.158,1363935.158,133,19380,1928.459,16257.90542
MAR,2000,143,HHC_LM,78.92086992,15966736,690041.1138,6443471.114,133,306520,28793.679,1976.091443
MAR,2001,143,HHC_LM,78.92086992,18417222,664735.933,6083872.933,134,303700,29126.33,2095.17474
MAR,2002,143,HHC_LM,78.92086992,20578639,669014.1146,6380436.115,136,302830,29454.768,2134.850256
MAR,2003,143,HHC_LM,78.92086992,24775944,870859.7809,4906110.781,136,308760,29782.884,2235.417938
MAR,2004,143,HHC_LM,78.92086992,25870868,953874.3306,5555970.331,137,300410,30115.214,2315.187496
MAR,2005,143,HHC_LM,78.92086992,21511213,875436.0775,6739409.077,136,299890,30455.561,2363.444447
MAR,2006,143,HHC_LM,78.92086992,27102786,1120769.32,5140670.32,136,299460,30804.683,2512.861366
MAR,2007,143,HHC_LM,78.92086992,19483782,960428.132,7799528.132,136,299600,31163.673,2571.26444
MAR,2008,143,HHC_LM,78.92086992,23301852,1077402.364,7965428.173,136,299810,31536.811,2691.2684
MAR,2009,143,HHC_LM,78.92086992,28781786,1066503.885,6822516.885,137,300026,31929.087,2771.046669
MAR,2010,143,HHC_LM,78.92086992,27205450,1031684.136,7090877.136,138,299883,32343.389,2839.92612
MAR,2011,143,HHC_LM,78.92086992,29956437,1095622.56,7177240.56,139,301038,32781.853,2948.844249
MAR,2012,143,HHC_LM,78.92086992,25435381,948838.7852,8286220.927,141,304030,33241.9,2995.452357
MAR,2013,143,HHC_LM,78.92086992,30264837,1116869.223,6403647.223,143,305850,33715.703,3087.122414
MAR,2014,143,HHC_LM,78.92086992,29782884,1173436.679,8821790.679,144,300825,34192.357,3125.079481
MAR,2015,143,HHC_LM,78.92086992,35086193,1647670.101,7020816.101,143,300470,34663.603,3222.054178
MAR,2016,143,HHC_LM,78.92086992,25850162,1226920.866,10908490.87,144,308750,35126.283,3212.817828
MAR,2017,143,HHC_LM,78.92086992,33449432,1542699.245,8461889.245,143,310465.482,35581.255,3305.869524
MAR,2018,143,HHC_LM,78.92086992,35109830,1659060.765,8152914.765,144,305258.072,36029.093,3366.850155
MDG,2000,129,HHC_L,99.77137219,8486521,91593.34533,137220.3453,95,405000,15766.806,490.4855475
MDG,2001,129,HHC_L,99.77137219,8654377,72701.75813,74795.75813,94,408430,16260.932,504.0218453
MDG,2002,129,HHC_L,99.77137219,8347669,57994.62883,47649.62883,94,408430,16765.117,428.2059408
MDG,2003,129,HHC_L,99.77137219,8327269,56864.78003,132360.78,95,408430,17279.141,456.1208108
MDG,2004,129,HHC_L,99.77137219,8666267,61314.8992,196959.8992,97,408430,17802.997,465.9721834
MDG,2005,129,HHC_L,99.77137219,10476318,53260.87592,156515.8759,99,408930,18336.724,473.9249278
MDG,2006,129,HHC_L,99.77137219,10652893,60603.77677,171486.7768,98,408930,18880.269,485.1294424
MDG,2007,129,HHC_L,99.77137219,10882140,70502.49502,205221.495,98,408930,19433.53,498.23317
MDG,2008,129,HHC_L,99.77137219,11304484,74211.93085,226064.9003,97,408950,19996.473,516.7095671
MDG,2009,129,HHC_L,99.77137219,12028661,78819.03104,156119.031,98,408950,20569.117,482.338474
MDG,2010,129,HHC_L,99.77137219,12309470,78369.06928,92229.06928,98,408950,21151.64,471.959197
MDG,2011,129,HHC_L,99.77137219,12627479,114000.3155,156103.3155,97,408950,21743.967,466.349111
MDG,2012,129,HHC_L,99.77137219,13130216,107137.61,117112.468,95,408950,22346.645,467.4357899
MDG,2013,129,HHC_L,99.77137219,11639448,141636.2289,137651.2289,92,408950,22961.255,465.3886558
MDG,2014,129,HHC_L,99.77137219,11802099,165021.1673,153317.1673,90,408950,23589.888,468.1128361
MDG,2015,129,HHC_L,99.77137219,11279332,137986.2187,124233.2187,89,408950,24234.088,469.9425222
MDG,2016,129,HHC_L,99.77137219,11420373,140339.9413,161258.9413,89,408950,24894.37,475.7456846
MDG,2017,129,HHC_L,99.77137219,11045689,189176.1087,203893.1087,89,408950,25570.512,481.3836938
MDG,2018,129,HHC_L,99.77137219,11486238,113109.2428,186041.2428,88,408950,26262.313,483.7015804
MEX,2000,138,HHC_UM,58.58542384,87287199,4519391.073,21671769.07,140,1063300,98899.845,9253.968046
MEX,2001,138,HHC_UM,58.58542384,93634355,4680497.554,23362808.55,140,1065500,100298.153,9088.053409
MEX,2002,138,HHC_UM,58.58542384,90924516,4851121.582,22399302.58,140,1065500,101684.758,8960.553558
MEX,2003,138,HHC_UM,58.58542384,95286662,5206016.724,21477403.72,139,1065500,103081.02,8967.02919
MEX,2004,138,HHC_UM,58.58542384,98237016,5304331.496,21002769.5,138,1065700,104514.932,9190.741416
MEX,2005,138,HHC_UM,58.58542384,95394400,5918692.86,21135880.86,137,1065700,106005.203,9270.656892
MEX,2006,138,HHC_UM,58.58542384,100582960,6318853.284,22690174.28,137,1065700,107560.153,9547.333393
MEX,2007,138,HHC_UM,58.58542384,103888450,6925838.455,21811604.45,136,1067000,109170.502,9622.047869
MEX,2008,138,HHC_UM,58.58542384,107645122,7928365.167,22582972.82,134,1033550,110815.271,9587.636253
MEX,2009,138,HHC_UM,58.58542384,100022576,8115054.468,20659263.47,132,1026820,112463.887,8947.741553
MEX,2010,138,HHC_UM,58.58542384,104574361,8239157.141,22421710.14,131,1018070,114092.963,9271.398396
MEX,2011,138,HHC_UM,58.58542384,99367066,8571162.357,24104600.36,131,1013220,115695.473,9477.887595
MEX,2012,138,HHC_UM,58.58542384,106883947,8995598.172,24277520.53,131,1005120,117274.155,9690.868982
MEX,2013,138,HHC_UM,58.58542384,110433232,10919826.69,21023574.69,132,994860,118827.161,9693.723214
MEX,2014,138,HHC_UM,58.58542384,114243472,11470096.38,23340601.38,133,987480,120355.128,9843.397703
MEX,2015,138,HHC_UM,58.58542384,114924518,12218501.19,25117254.19,133,986800,121858.258,10042.13953
MEX,2016,138,HHC_UM,58.58542384,123499561,13706745.07,27851264.07,133,983380,123333.376,10183.03283
MEX,2017,138,HHC_UM,58.58542384,126643652,13805311.11,29687398.11,133,969460,124777.324,10277.88335
MEX,2018,138,HHC_UM,58.58542384,128304882,13829412.36,31876734.36,133,965160,126190.788,10385.83315
MKD,2000,154,LHC_UM,21.97202448,2462540,112434.9258,218529.9258,110,12350,2034.819,3450.691637
MKD,2001,154,LHC_UM,21.97202448,2206171,137758.5071,200830.5071,110,12420,2042.842,3331.716887
MKD,2002,154,LHC_UM,21.97202448,2177712,134418.7404,273171.7404,113,13340,2048.928,3371.437473
MKD,2003,154,LHC_UM,21.97202448,2216244,103368.1769,230601.1769,114,13010,2053.426,3438.825228
MKD,2004,154,LHC_UM,21.97202448,2574751,142487.7108,305184.7108,115,12620,2057.048,3593.227972
MKD,2005,154,LHC_UM,21.97202448,2490890,195159.5762,240780.5762,117,12280,2060.273,3757.06489
MKD,2006,154,LHC_UM,21.97202448,2514636,260611.2736,236263.2736,119,12240,2063.131,3944.605828
MKD,2007,154,LHC_UM,21.97202448,2573808,282213.6653,145879.6653,121,10760,2065.426,4195.331175
MKD,2008,154,LHC_UM,21.97202448,2767488,256228.0768,231555.0648,120,10630,2067.313,4420.830826
MKD,2009,154,LHC_UM,21.97202448,2778194,215060.7709,194936.7709,119,10130,2069.039,4401.31305
MKD,2010,154,LHC_UM,21.97202448,2813353,267111.5922,205652.5922,118,11190,2070.741,4545.392131
MKD,2011,154,LHC_UM,21.97202448,2766118,281712.0049,212871.0049,118,11180,2072.487,4647.827937
MKD,2012,154,LHC_UM,21.97202448,2603278,257634.1906,249839.0782,118,12670,2074.278,4622.630539
MKD,2013,154,LHC_UM,21.97202448,2812840,271687.3613,197803.3613,119,12600,2076.067,4753.752132
MKD,2014,154,LHC_UM,21.97202448,2822469,321034.6154,188436.6154,120,12610,2077.775,4922.205523
MKD,2015,154,LHC_UM,21.97202448,2917957,525320.2952,179010.2952,120,12620,2079.328,5108.176197
MKD,2016,154,LHC_UM,21.97202448,3069926,299395.7387,190639.7387,121,12650,2080.743,5250.104908
MKD,2017,154,LHC_UM,21.97202448,2527220,247197.3687,198593.3687,122,12660,2081.996,5303.712927
MKD,2018,154,LHC_UM,21.97202448,2971791,266270.7757,184092.7757,124,12640,2082.957,5453.974082
MLI,2000,133,NHC_L,0,4773718,193207.9155,79519.91552,111,386000,10946.445,555.0443966
MLI,2001,133,NHC_L,0,5414365,119279.7371,111619.7371,112,392740,11271.6,621.9158662
MLI,2002,133,NHC_L,0,5403790,190620.5825,76776.58247,113,396840,11616.887,622.1751778
MLI,2003,133,NHC_L,0,6641861,142929.6416,83375.6416,114,407260,11982.695,658.1860989
MLI,2004,133,NHC_L,0,6109951,281836.1659,79165.16587,116,397910,12369.07,647.5725936
MLI,2005,133,NHC_L,0,6815381,261140.971,146862.971,119,403920,12775.516,667.9423569
MLI,2006,133,NHC_L,0,6989251,260335.3208,238774.3208,122,404660,13203.378,676.428574
MLI,2007,133,NHC_L,0,7823599,182989.1268,159692.1268,124,405970,13651.464,677.0825554
MLI,2008,133,NHC_L,0,8936817,146375.9676,164376.9619,129,405510,14113.577,686.172675
MLI,2009,133,NHC_L,0,10742367,73668.84011,153159.8401,133,410454,14581.429,696.078149
MLI,2010,133,NHC_L,0,10141592,90231.91205,189341.9121,137,410510,15049.353,710.2742494
MLI,2011,133,NHC_L,0,11117753,115586.8223,209791.8223,138,416510,15514.59,711.1127206
MLI,2012,133,NHC_L,0,11710415,222481.5464,327561.4904,138,416510,15979.496,684.6469617
MLI,2013,133,NHC_L,0,12567738,160952.2809,355928.2809,137,412010,16449.854,680.3341992
MLI,2014,133,NHC_L,0,12310101,196909.2306,436399.2306,137,412010,16934.214,707.6959193
MLI,2015,133,NHC_L,0,13518247,260668.5984,603717.5984,137,412010,17438.778,729.6338771
MLI,2016,133,NHC_L,0,16101208,215894.6271,589315.6271,136,412010,17965.443,749.6924444
MLI,2017,133,NHC_L,0,16451338,119324.4644,762316.4644,134,412010,18512.43,766.1409098
MLI,2018,133,NHC_L,0,17111934,76474.14869,568961.1487,132,412010,19077.749,778.7252326
MLT,2000,134,HHC_H,90.0331746,232881,10467.34047,233857.3405,137,90,393.645,18227.60572
MLT,2001,134,HHC_H,90.0331746,223741,5654.435046,216438.435,137,100,396.328,17878.69291
MLT,2002,134,HHC_H,90.0331746,219631,22300.53816,200958.5382,137,100,398.718,18201.13071
MLT,2003,134,HHC_H,90.0331746,208447,43310.63482,178388.6348,137,104,400.859,18818.47417
MLT,2004,134,HHC_H,90.0331746,215250,5838.944857,175102.9449,136,100,402.817,18718.72706
MLT,2005,134,HHC_H,90.0331746,198330,6209.577789,193076.5778,136,93,404.653,19229.12765
MLT,2006,134,HHC_H,90.0331746,211618,3247.216004,174119.216,136,92,406.328,19640.1194
MLT,2007,134,HHC_H,90.0331746,204074,29039.77645,204347.7765,137,93,407.852,20506.23589
MLT,2008,134,HHC_H,90.0331746,214729,20766.82393,192622.82,137,93,409.491,21152.79762
MLT,2009,134,HHC_H,90.0331746,193178,8527.926088,180159.9261,137,93,411.552,20755.88029
MLT,2010,134,HHC_H,90.0331746,201832,5968.095326,146673.0953,136,103.3,414.253,21799.17426
MLT,2011,134,HHC_H,90.0331746,203587,5953.404614,155517.4046,135,103.3,417.714,21808.38912
MLT,2012,134,HHC_H,90.0331746,196970,17832.67857,164085.6536,135,103,421.809,22503.132
MLT,2013,134,HHC_H,90.0331746,193981,30230.22874,159534.2287,135,102.3,426.151,23403.88839
MLT,2014,134,HHC_H,90.0331746,199311,22363.66158,127311.6616,135,102.3,430.197,24692.43054
MLT,2015,134,HHC_H,90.0331746,194314,31631.33397,165954.334,135,102.3,433.559,26426.68189
MLT,2016,134,HHC_H,90.0331746,191181,30481.90336,136492.9034,135,103.8,436.097,26885.37774
MLT,2017,134,HHC_H,90.0331746,190595,15586.35764,171529.3576,136,103.8,437.933,28283.03491
MLT,2018,134,HHC_H,90.0331746,149458,5174.742235,163094.7422,137,103.8,439.248,28727.0219
MMR,2000,28,HHC_L,99.44931688,32141839,265564.5139,254862.5139,90,108120,46719.701,355.7983554
MMR,2001,28,HHC_L,99.44931688,33744842,380473.0456,355172.0456,92,109390,47225.12,391.9202558
MMR,2002,28,HHC_L,99.44931688,34371593,412871.3018,286707.3018,94,109250,47702.171,434.6599662
MMR,2003,28,HHC_L,99.44931688,36820185,642652.2746,331326.2746,96,109820,48148.902,490.2430164
MMR,2004,28,HHC_L,99.44931688,39266417,521192.9185,436867.9185,98,110820,48564.484,551.9785947
MMR,2005,28,HHC_L,99.44931688,43504048,612150.037,489100.037,100,112630,48949.924,621.9401393
